Car.ID,Brand,Year,Engine.Size,Fuel.Type,Transmission,Mileage,Condition,Price,Model
2386,Honda,2015,2.4,Petrol,Automatic,90983,Used,12536.8005,Accord
2387,Ford,2010,5,Petrol,Automatic,117820,Used,10767.487500000001,Mustang
2388,Ford,2009,2,Petrol,Manual,123696,Used,6166.19,Focus
2389,Honda,2019,1.5,Petrol,Manual,26461,Used,13679.75,CR-V
2390,Mercedes,2003,3.2,Petrol,Automatic,125584,Used,7936.3305,E-Class
2391,Audi,2011,3.6,Petrol,Manual,60285,Used,17571.19,Q7
2392,BMW,2022,2,Petrol,Automatic,15257,Used,42269.325000000004,X3
2393,Ford,2001,4,Petrol,Automatic,121871,Used,4298.2275,Explorer
2394,Audi,2023,3,Hybrid,Automatic,25161,Used,77902.86,Q7
2396,Audi,2018,2,Hybrid,Automatic,33018,Used,33674.949,Q7
2398,Toyota,2007,2.5,Petrol,Automatic,87622,Used,6518.169,RAV4
2399,Ford,2006,2,Petrol,Manual,124199,Used,6198.52,Focus
2401,BMW,2023,3,Diesel,Automatic,7073,Used,33676.986000000004,X3
2402,Mercedes,2022,1.5,Hybrid,Automatic,19234,Used,51695.259000000005,C-Class
2404,Honda,2017,1.5,Petrol,Automatic,43520,Used,19021.065,CR-V
2406,Mercedes,2022,1.5,Hybrid,Automatic,19811,Used,52301.686499999996,C-Class
2407,Mercedes,2018,3,Petrol,Manual,47570,Used,35620.06,GLC
2408,Honda,2018,1.3,Petrol,Automatic,47149,Used,16771.356,Fit
2410,Audi,2019,2.9,Petrol,Automatic,30512,Used,22432.000500000002,A4
2411,Audi,2015,3,Petrol,Manual,104763,Used,20952.69,A4
2412,Mercedes,2007,3.2,Petrol,Manual,99279,Used,9913.44,C-Class
2413,Audi,2000,1.8,Petrol,Automatic,154251,Used,7742.143500000001,A3
2414,Toyota,2016,1.8,Petrol,Manual,33211,Used,15906.51,Corolla
2415,Mercedes,2011,2,Petrol,Automatic,76718,Used,23116.180500000002,E-Class
2416,Mercedes,2020,2.1,Diesel,Automatic,40563,Used,32712.582000000002,C-Class
2417,BMW,2010,2.5,Diesel,Manual,80575,Used,7817.62,5 Series
2420,Mercedes,2016,1.5,Hybrid,Automatic,23696,Used,24984.2565,C-Class
2422,Toyota,2000,1.6,Petrol,Manual,113713,Used,3442.77,Corolla
2423,BMW,2004,2.9,Diesel,Automatic,167041,Used,12289.347,X5
2426,Mercedes,2021,1.6,Petrol,Automatic,16356,Used,58693.11,E-Class
2427,Toyota,2023,2.5,Hybrid,Automatic,25161,Used,35361.144,RAV4
2428,Ford,2000,5,Petrol,Manual,133433,Used,4671.65,Explorer
2429,Toyota,2017,1.8,Petrol,Automatic,50859,Used,20778.513000000003,Corolla
2430,Toyota,2015,1.8,Petrol,Manual,61970,Used,7795.45,Corolla
2431,BMW,2008,3,Petrol,Manual,120468,Used,11456.14,3 Series
2432,Honda,2018,2.6,Petrol,Manual,55196,Used,17743.22,Civic
2433,Ford,2021,5.2,Petrol,Manual,19516,Used,40354.31,Mustang
2434,Audi,2004,1.8,Petrol,Manual,106254,Used,5273.63,A3
2438,BMW,2003,2,Petrol,Automatic,125949,Used,6243.4574999999995,3 Series
2439,BMW,2000,3,Petrol,Manual,125541,Used,7554.09,X5
2440,Audi,2012,1.4,Petrol,Automatic,95714,Used,12749.8665,A3
2441,Tesla,2019,NA,Electric,Automatic,31756,Used,46256.3535,Model X
2442,Tesla,2021,NA,Electric,Automatic,25424,Used,49942.641,Model Y
2444,Ford,2014,2.3,Petrol,Automatic,65401,Used,8484.1575,Explorer
2445,Honda,2022,2,Petrol,Manual,29628,Used,26866.11,Civic
2446,Ford,2013,2,Petrol,Automatic,81849,Used,11938.363500000001,Explorer
2447,Mercedes,2022,2,Petrol,Automatic,29791,Used,50242.311,GLA
2448,Mercedes,2018,2,Hybrid,Automatic,58181,Used,40784.877,C-Class
2449,Honda,2021,1.5,Petrol,Automatic,21605,Used,27973.984500000002,Accord
2450,Audi,2023,1,Petrol,Automatic,25801,Used,31836.357,A3
2451,Honda,2019,2,Hybrid,Automatic,23181,Used,13468.455000000002,CR-V
2452,BMW,2023,2,Petrol,Manual,11525,Used,36525.45,X3
2453,Mercedes,2017,1.5,Petrol,Automatic,26686,Used,26354.464500000002,C-Class
2454,Toyota,2009,2.4,Petrol,Manual,119745,Used,7190.62,Corolla
2455,Toyota,2008,1.5,Hybrid,Automatic,132497,Used,11155.977,Prius
2456,Audi,2007,6,Diesel,Manual,88677,Used,11458.87,Q7
2457,BMW,2009,5,Petrol,Manual,86125,Used,8631.64,5 Series
2458,Ford,2016,2,Petrol,Automatic,74727,Used,31406.2455,Explorer
2459,BMW,2001,3,Petrol,Manual,136185,Used,8166.18,5 Series
2460,Toyota,2005,1.8,Petrol,Manual,146729,Used,5712.65,Corolla
2461,Toyota,2004,1.5,Hybrid,Automatic,108628,Used,5702.9490000000005,Prius
2462,Mercedes,2008,2.7,Diesel,Automatic,124286,Used,16680.1005,E-Class
2463,BMW,2004,2,Petrol,Manual,152514,Used,9572.21,X3
2464,BMW,2017,1.6,Petrol,Automatic,21196,Used,19513.829999999998,3 Series
2465,Toyota,2019,1.8,Hybrid,Automatic,30512,Used,16078.251000000002,Prius
2466,Ford,2008,4,Petrol,Automatic,153891,Used,11479.3455,Explorer
2467,Audi,2016,2,Diesel,Manual,31756,Used,31288.79,Q7
2469,Audi,2011,4.2,Diesel,Automatic,95387,Used,27663.972,Q7
2470,BMW,2006,2,Petrol,Manual,108923,Used,10166.18,X3
2472,Toyota,2009,1.8,Petrol,Manual,139650,Used,9038.89,Corolla
2475,BMW,2015,2,Diesel,Manual,79175,Used,18321.24,X3
2477,Tesla,2023,NA,Electric,Automatic,17496,Used,76121.241,Model X
2479,BMW,2005,2,Petrol,Automatic,153393,Used,10103.572500000002,X3
2480,Ford,2021,2.3,Petrol,Manual,36701,Used,22151.78,Focus
2482,BMW,2022,3,Diesel,Automatic,7425,Used,34046.523,3 Series
2483,Honda,2006,2,Petrol,Automatic,142641,Used,9892.8585,Civic
2484,Mercedes,2014,1.5,Diesel,Manual,66345,Used,20537.93,GLA
2485,Honda,2005,1.5,Petrol,Manual,187591,Used,7379.56,Civic
2486,Toyota,2019,1.8,Hybrid,Automatic,58769,Used,22605.6915,Prius
2489,BMW,2019,3,Diesel,Automatic,52565,Used,36196.7865,X3
2490,Honda,2011,1.5,Hybrid,Automatic,56669,Used,8166.9000000000005,Fit
2491,Audi,2018,3,Diesel,Manual,30963,Used,25224.32,Q5
2492,Toyota,2019,1.8,Hybrid,Automatic,23909,Used,14552.958,Prius
2494,Ford,2014,1,Petrol,Automatic,76669,Used,8633.719500000001,Focus
2495,Mercedes,2001,2.4,Petrol,Manual,136543,Used,8654.28,E-Class
2496,Audi,2020,3,Diesel,Automatic,23432,Used,23897.6955,Q5
2497,Audi,2001,1.6,Petrol,Manual,173987,Used,8236.94,A3
2500,Toyota,2005,1.8,Petrol,Automatic,118810,Used,4878.153,RAV4
